src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,fwd_iat_min,tot_fwd_pkts,fwd_seg_size_min,target,
192.168.1.230,192.168.40.20,52285,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,52285,1883,6,0,0,1,20,0,
192.168.1.29,192.168.40.20,45959,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,45959,1883,6,0,0,1,20,0,
192.168.1.91,192.168.40.20,52497,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,52497,1883,6,0,0,1,20,0,
192.168.1.253,192.168.40.20,25685,1883,6,0,0,1,20,0,
192.168.1.199,192.168.40.20,27550,1883,6,0,0,1,20,0,
192.168.1.201,192.168.40.20,29602,1883,6,0,0,1,20,0,
192.168.1.125,192.168.40.20,1891,1883,6,74272.15576,0,1,20,0,
192.168.40.20,192.168.40.215,1891,1883,6,74094.53392,0,1,20,0,
192.168.1.103,192.168.40.20,21523,1883,6,74306.72646,0,1,20,0,
192.168.40.20,192.168.40.215,21523,1883,6,74073.31467,0,1,20,0,
192.168.1.132,192.168.40.20,6219,1883,6,73993.44444,0,1,20,0,
192.168.40.20,192.168.40.215,6219,1883,6,73880.67245,0,1,20,0,
192.168.1.213,192.168.40.20,3388,1883,6,74004.4117,0,1,20,0,
192.168.1.25,192.168.40.20,34999,1883,6,74014.42528,0,1,20,0,
192.168.40.20,192.168.40.215,34999,1883,6,73836.3266,0,1,20,0,
192.168.1.85,192.168.40.20,27358,1883,6,74023.96202,0,1,20,0,
192.168.40.20,192.168.40.215,27358,1883,6,73815.58418,0,1,20,0,
192.168.1.129,192.168.40.20,9659,1883,6,74035.64453,0,1,20,0,
192.168.40.20,192.168.40.215,9659,1883,6,73794.84177,0,1,20,0,
192.168.1.250,192.168.40.20,16276,1883,6,74045.89653,0,1,20,0,
192.168.40.20,192.168.40.215,16276,1883,6,73775.29144,0,1,20,0,
192.168.1.175,192.168.40.20,29640,1883,6,74078.08304,0,1,20,0,
192.168.40.20,192.168.40.215,29640,1883,6,73931.69403,0,1,20,0,
192.168.1.253,192.168.40.20,62595,1883,6,74088.33504,0,1,20,0,
192.168.40.20,192.168.40.215,62595,1883,6,73911.42845,0,1,20,0,
192.168.1.15,192.168.40.20,60732,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,60732,1883,6,0,0,1,20,0,
192.168.1.224,192.168.40.20,13258,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,13258,1883,6,0,0,1,20,0,
192.168.1.162,192.168.40.20,30615,1883,6,78860.04448,0,1,20,0,
192.168.40.20,192.168.40.215,30615,1883,6,78771.82961,0,1,20,0,
192.168.1.168,192.168.40.20,56043,1883,6,78883.4095,0,1,20,0,
192.168.40.20,192.168.40.215,56043,1883,6,78753.23296,0,1,20,0,
192.168.1.230,192.168.40.20,4206,1883,6,26289.93988,0,1,20,0,
192.168.40.20,192.168.40.215,4206,1883,6,26148.55766,0,1,20,0,
192.168.1.190,192.168.40.20,22686,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,22686,1883,6,26109.2186,0,1,20,0,
192.168.1.82,192.168.40.20,32845,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,32845,1883,6,0,0,1,20,0,
192.168.1.124,192.168.40.20,19712,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,19712,1883,6,0,0,1,20,0,
192.168.1.243,192.168.40.20,44686,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,44686,1883,6,0,0,1,20,0,
192.168.40.215,192.168.40.20,1883,60149,6,0,0,1,20,0,
192.168.40.20,192.168.1.46,1883,60149,6,0,0,1,20,0,
192.168.40.215,192.168.40.20,1883,2573,6,0,0,1,20,0,
192.168.40.20,192.168.1.93,1883,2573,6,0,0,1,20,0,
192.168.40.20,192.168.1.248,1883,23088,6,0,0,1,20,0,
192.168.40.215,192.168.40.20,1883,57700,6,0,0,1,20,0,
192.168.40.20,192.168.1.173,1883,57700,6,0,0,1,20,0,
192.168.40.20,192.168.1.228,1883,17800,6,0,0,1,20,0,
192.168.40.215,192.168.40.20,1883,21934,6,0,0,1,20,0,
192.168.40.20,192.168.1.170,1883,21934,6,0,0,1,20,0,
192.168.40.215,192.168.40.20,1883,55358,6,0,0,1,20,0,
192.168.40.20,192.168.1.203,1883,55358,6,0,0,1,20,0,
192.168.40.215,192.168.40.20,1883,2324,6,0,0,1,20,0,
192.168.40.20,192.168.1.57,1883,2324,6,0,0,1,20,0,
192.168.40.20,192.168.1.79,1883,5280,6,0,0,1,20,0,
192.168.40.215,192.168.40.20,1883,24408,6,0,0,1,20,0,
192.168.40.20,192.168.1.13,1883,24408,6,0,0,1,20,0,
192.168.40.20,192.168.1.180,1883,38173,6,0,0,1,20,0,
192.168.40.215,192.168.40.20,1883,33744,6,0,0,1,20,0,
192.168.40.20,192.168.1.67,1883,33744,6,0,0,1,20,0,
192.168.40.215,192.168.40.20,1883,43651,6,0,0,1,20,0,
192.168.40.20,192.168.1.255,1883,43651,6,0,0,1,20,0,
192.168.1.200,192.168.40.20,32124,1883,6,0,0,1,20,0,
192.168.1.100,192.168.40.20,4784,1883,6,0,0,1,20,0,
192.168.1.87,192.168.40.20,21683,1883,6,0,0,1,20,0,
192.168.40.20,192.168.40.215,21683,1883,6,0,0,1,20,0,
192.168.1.129,192.168.40.20,7217,1883,6,3036773.682,0,1,20,0,
192.168.1.14,192.168.40.20,40652,1883,6,3036807.06,0,1,20,0,
192.168.40.20,192.168.1.107,1883,36453,6,3036451.34,1020706.654,3,20,0,
192.168.1.117,192.168.40.20,51727,1883,6,3036550.045,0,1,20,0,
192.168.1.43,192.168.40.20,54404,1883,6,3034539.938,0,1,20,0,
192.168.1.184,192.168.40.20,63717,1883,6,3034547.329,0,1,20,0,
192.168.1.29,192.168.40.20,59847,1883,6,3034556.866,0,1,20,0,
192.168.40.20,192.168.1.54,1883,56569,6,3034309.387,1018275.023,3,20,0,
192.168.1.71,192.168.40.20,434,1883,6,3034296.036,0,1,20,0,
192.168.40.215,192.168.40.20,1883,51859,6,0,0,1,20,0,
192.168.40.20,192.168.1.151,1883,51859,6,0,0,1,20,0,
192.168.40.215,192.168.40.20,1883,11547,6,0,0,1,20,0,
192.168.40.20,192.168.1.117,1883,11547,6,0,0,1,20,0,
192.168.40.215,192.168.40.20,1883,41852,6,0,0,1,20,0,
192.168.40.20,192.168.1.66,1883,41852,6,0,0,1,20,0,
192.168.40.215,192.168.40.20,1883,14909,6,0,0,1,20,0,
192.168.40.20,192.168.1.164,1883,14909,6,0,0,1,20,0,
192.168.40.215,192.168.40.20,1883,32307,6,0,0,1,20,0,
192.168.40.20,192.168.1.138,1883,32307,6,0,0,1,20,0,
192.168.40.215,192.168.40.20,1883,52594,6,0,0,1,20,0,
192.168.40.20,192.168.1.47,1883,52594,6,0,0,1,20,0,
192.168.40.215,192.168.40.20,1883,52981,6,0,0,1,20,0,
192.168.40.20,192.168.1.215,1883,52981,6,0,0,1,20,0,
192.168.40.215,192.168.40.20,1883,57864,6,0,0,1,20,0,
192.168.40.20,192.168.1.214,1883,57864,6,0,0,1,20,0,
192.168.40.215,192.168.40.20,1883,27964,6,0,0,1,20,0,
192.168.40.215,192.168.40.20,1883,41433,6,0,0,1,20,0,
192.168.40.215,192.168.40.20,1883,7853,6,0,0,1,20,0,
192.168.40.215,192.168.40.20,1883,34965,6,0,0,1,20,0,
192.168.40.215,192.168.40.20,1883,50173,6,0,0,1,20,0,
192.168.40.215,192.168.40.20,1883,43247,6,0,0,1,20,0,
192.168.40.215,192.168.40.20,1883,9874,6,0,0,1,20,0,
192.168.40.215,192.168.40.20,1883,6907,6,0,0,1,20,0,
192.168.40.215,192.168.40.20,1883,37116,6,0,0,1,20,0,
192.168.40.215,192.168.40.20,1883,13275,6,0,0,1,20,0,
192.168.40.215,192.168.40.20,1883,43822,6,0,0,1,20,0,
192.168.40.215,192.168.40.20,1883,40061,6,0,0,1,20,0,
192.168.40.215,192.168.40.20,1883,47100,6,0,0,1,20,0,
192.168.1.80,192.168.40.20,59952,1883,6,43.15376282,0,1,20,0,
192.168.1.248,192.168.40.20,17813,1883,6,0,0,1,20,0,
192.168.1.57,192.168.40.20,26733,1883,6,60.08148193,0,1,20,0,
192.168.1.146,192.168.40.20,29593,1883,6,97.03636169,0,1,20,0,
192.168.1.54,192.168.40.20,42391,1883,6,13.82827759,0,1,20,0,
192.168.1.191,192.168.40.20,63649,1883,6,31.70967102,0,1,20,0,
192.168.1.51,192.168.40.20,35665,1883,6,63.18092346,0,1,20,0,
192.168.1.246,192.168.40.20,47167,1883,6,102.9968262,0,1,20,0,
192.168.1.212,192.168.40.20,15072,1883,6,69.37980652,0,1,20,0,
192.168.1.144,192.168.40.20,54203,1883,6,107.7651978,0,1,20,0,
192.168.1.177,192.168.40.20,34207,1883,6,38.38539124,0,1,20,0,
192.168.1.122,192.168.40.20,23184,1883,6,54.35943604,0,1,20,0,
192.168.1.74,192.168.40.20,57825,1883,6,41.72325134,0,1,20,0,
192.168.1.141,192.168.40.20,39871,1883,6,65.08827209,0,1,20,0,
192.168.1.188,192.168.40.20,55011,1883,6,60.79673767,0,1,20,0,
192.168.1.14,192.168.40.20,44440,1883,6,103.9505005,0,1,20,1,
192.168.1.216,192.168.40.20,13767,1883,6,33.85543823,0,1,20,1,
192.168.1.6,192.168.40.20,37771,1883,6,57.45887756,0,1,20,1,
192.168.1.53,192.168.40.20,46974,1883,6,75.340271,0,1,20,1,
192.168.1.191,192.168.40.20,25393,1883,6,118.4940338,0,1,20,1,
192.168.1.190,192.168.40.20,19354,1883,6,90.36064148,0,1,20,1,
192.168.1.236,192.168.40.20,41755,1883,6,40.29273987,0,1,20,1,
192.168.1.195,192.168.40.20,2219,1883,6,36.71646118,0,1,20,1,
192.168.1.90,192.168.40.20,28020,1883,6,16.68930054,0,1,20,1,
192.168.1.237,192.168.40.20,34619,1883,6,58.88938904,0,1,20,1,
192.168.1.117,192.168.40.20,1743,1883,6,8.821487427,0,1,20,1,
192.168.1.214,192.168.40.20,15287,1883,6,49.11422729,0,1,20,1,
192.168.1.134,192.168.40.20,61639,1883,6,14.54353333,0,1,20,1,
192.168.1.69,192.168.40.20,42020,1883,6,45.53794861,0,1,20,1,
192.168.1.249,192.168.40.20,10900,1883,6,6.914138794,0,1,20,1,
192.168.1.236,192.168.40.20,33192,1883,6,46.7300415,0,1,20,1,
192.168.1.27,192.168.40.20,48253,1883,6,74.1481781,0,1,20,1,
192.168.1.176,192.168.40.20,20679,1883,6,72.24082947,0,1,20,1,
192.168.1.217,192.168.40.20,18167,1883,6,10.49041748,0,1,20,1,
192.168.1.253,192.168.40.20,57783,1883,6,33.85543823,0,1,20,1,
192.168.1.198,192.168.40.20,1945,1883,6,73.19450378,0,1,20,1,
192.168.1.149,192.168.40.20,20936,1883,6,66.99562073,0,1,20,1,
192.168.1.248,192.168.40.20,59696,1883,6,100.1358032,0,1,20,1,
192.168.1.210,192.168.40.20,7258,1883,6,30.27915955,0,1,20,1,
192.168.1.141,192.168.40.20,34772,1883,6,7.86781311,0,1,20,1,
192.168.1.75,192.168.40.20,42658,1883,6,62.22724915,0,1,20,1,
192.168.1.140,192.168.40.20,12146,1883,6,94.17533875,0,1,20,1,
192.168.1.251,192.168.40.20,1730,1883,6,66.51878357,0,1,20,1,
192.168.1.153,192.168.40.20,960,1883,6,98.70529175,0,1,20,1,
192.168.1.45,192.168.40.20,19699,1883,6,52.21366882,0,1,20,1,
192.168.1.245,192.168.40.20,41538,1883,6,81.06231689,0,1,20,1,
192.168.1.144,192.168.40.20,7062,1883,6,32.66334534,0,1,20,1,
192.168.1.250,192.168.40.20,52301,1883,6,7.86781311,0,1,20,1,
192.168.1.85,192.168.40.20,51580,1883,6,55.07469177,0,1,20,1,
192.168.1.165,192.168.40.20,48530,1883,6,84.16175842,0,1,20,1,
192.168.1.141,192.168.40.20,26896,1883,6,73.19450378,0,1,20,1,
192.168.1.95,192.168.40.20,40209,1883,6,13.58985901,0,1,20,1,
192.168.1.212,192.168.40.20,39174,1883,6,232.9349518,0,1,20,1,
192.168.1.28,192.168.40.20,55984,1883,6,529.2892456,0,1,20,1,
192.168.1.227,192.168.40.20,36996,1883,6,896.9306946,0,1,20,1,
192.168.1.156,192.168.40.20,64799,1883,6,1133.203506,0,1,20,1,
192.168.1.65,192.168.40.20,31540,1883,6,1372.814178,0,1,20,1,
192.168.1.247,192.168.40.20,8171,1883,6,1619.815826,0,1,20,1,
192.168.1.115,192.168.40.20,36942,1883,6,1868.247986,0,1,20,1,
192.168.1.213,192.168.40.20,31726,1883,6,2073.287964,0,1,20,1,
192.168.1.111,192.168.40.20,50211,1883,6,144.4816589,0,1,20,1,
192.168.1.228,192.168.40.20,62967,1883,6,395.2980042,0,1,20,1,
192.168.1.198,192.168.40.20,38926,1883,6,192.4037933,0,1,20,1,
192.168.1.49,192.168.40.20,42205,1883,6,446.0811615,0,1,20,1,
192.168.1.7,192.168.40.20,59495,1883,6,697.3743439,0,1,20,1,
192.168.1.11,192.168.40.20,8673,1883,6,931.0245514,0,1,20,1,
192.168.1.91,192.168.40.20,56741,1883,6,1280.546188,0,1,20,1,
192.168.1.196,192.168.40.20,10769,1883,6,131.8454742,0,1,20,1,
192.168.1.249,192.168.40.20,27381,1883,6,403.1658173,0,1,20,1,
192.168.1.131,192.168.40.20,19814,1883,6,622.2724915,0,1,20,1,
192.168.1.99,192.168.40.20,63035,1883,6,715.970993,0,1,20,1,
192.168.1.70,192.168.40.20,48827,1883,6,954.3895721,0,1,20,1,
192.168.1.41,192.168.40.20,13808,1883,6,138.5211945,0,1,20,1,
192.168.1.186,192.168.40.20,35515,1883,6,405.3115845,0,1,20,1,
192.168.1.3,192.168.40.20,53271,1883,6,202.4173737,0,1,20,1,
192.168.1.182,192.168.40.20,27928,1883,6,29.08706665,0,1,20,1,
192.168.1.31,192.168.40.20,24611,1883,6,0,0,1,20,1,
192.168.1.186,192.168.40.20,4189,1883,6,66.75720215,0,1,20,1,
192.168.1.47,192.168.40.20,29522,1883,6,106.3346863,0,1,20,1,
192.168.1.168,192.168.40.20,48831,1883,6,124.6929169,0,1,20,1,
192.168.1.115,192.168.40.20,44194,1883,6,139.9517059,0,1,20,1,
192.168.1.100,192.168.40.20,47738,1883,6,0,0,1,20,1,
192.168.1.77,192.168.40.20,22876,1883,6,64.84985352,0,1,20,1,
192.168.1.168,192.168.40.20,57064,1883,6,103.9505005,0,1,20,1,
192.168.1.128,192.168.40.20,4784,1883,6,0,0,1,20,1,
192.168.1.66,192.168.40.20,61309,1883,6,38.86222839,0,1,20,1,
192.168.1.236,192.168.40.20,49370,1883,6,0,0,1,20,1,
192.168.1.133,192.168.40.20,20454,1883,6,45.53794861,0,1,20,1,
192.168.1.224,192.168.40.20,58668,1883,6,80.34706116,0,1,20,1,
192.168.1.99,192.168.40.20,64659,1883,6,47.44529724,0,1,20,1,
192.168.1.8,192.168.40.20,65420,1883,6,25.27236938,0,1,20,1,
192.168.1.148,192.168.40.20,57393,1883,6,54.12101746,0,1,20,1,
192.168.1.233,192.168.40.20,25723,1883,6,91.3143158,0,1,20,1,
192.168.1.170,192.168.40.20,24068,1883,6,52.4520874,0,1,20,1,
192.168.1.254,192.168.40.20,1950,1883,6,93.46008301,0,1,20,1,
192.168.1.171,192.168.40.20,44945,1883,6,71.76399231,0,1,20,1,
192.168.1.181,192.168.40.20,60281,1883,6,116.8251038,0,1,20,1,
192.168.1.202,192.168.40.20,20940,1883,6,62.22724915,0,1,20,1,
192.168.1.60,192.168.40.20,41939,1883,6,104.4273376,0,1,20,1,
192.168.1.55,192.168.40.20,44661,1883,6,61.27357483,0,1,20,1,
192.168.1.147,192.168.40.20,50515,1883,6,59.3662262,0,1,20,1,
192.168.1.207,192.168.40.20,44539,1883,6,59.84306335,0,1,20,1,
192.168.1.244,192.168.40.20,40527,1883,6,43.86901855,0,1,20,1,
192.168.1.186,192.168.40.20,42067,1883,6,55.31311035,0,1,20,1,
192.168.1.178,192.168.40.20,22123,1883,6,60.31990051,0,1,20,1,
192.168.1.93,192.168.40.20,14050,1883,6,71.28715515,0,1,20,1,
192.168.1.37,192.168.40.20,54041,1883,6,113.4872437,0,1,20,1,
192.168.1.35,192.168.40.20,54711,1883,6,13.11302185,0,1,20,1,
192.168.1.145,192.168.40.20,53363,1883,6,33.85543823,0,1,20,1,
192.168.1.194,192.168.40.20,15007,1883,6,56.50520325,0,1,20,1,
192.168.1.159,192.168.40.20,23423,1883,6,93.69850159,0,1,20,1,
192.168.1.36,192.168.40.20,38492,1883,6,114.9177551,0,1,20,1,
192.168.1.14,192.168.40.20,19918,1883,6,133.9912415,0,1,20,1,
192.168.1.191,192.168.40.20,45703,1883,6,23.36502075,0,1,20,1,
192.168.1.99,192.168.40.20,23947,1883,6,48.87580872,0,1,20,1,
192.168.1.120,192.168.40.20,24612,1883,6,65.08827209,0,1,20,1,
192.168.1.0,192.168.40.20,28980,1883,6,81.77757263,0,1,20,1,
192.168.1.205,192.168.40.20,9569,1883,6,59.3662262,0,1,20,1,
192.168.1.34,192.168.40.20,18630,1883,6,18.59664917,0,1,20,1,
192.168.1.108,192.168.40.20,59969,1883,6,45.77636719,0,1,20,1,
192.168.1.114,192.168.40.20,42343,1883,6,32.66334534,0,1,20,1,
192.168.1.226,192.168.40.20,64614,1883,6,50.06790161,0,1,20,1,
192.168.1.153,192.168.40.20,13044,1883,6,49.11422729,0,1,20,1,
192.168.1.177,192.168.40.20,57513,1883,6,30.27915955,0,1,20,1,
192.168.1.141,192.168.40.20,58392,1883,6,21.6960907,0,1,20,1,
192.168.1.180,192.168.40.20,63203,1883,6,89.64538574,0,1,20,1,
192.168.1.28,192.168.40.20,26823,1883,6,24.31869507,0,1,20,1,
192.168.1.14,192.168.40.20,59032,1883,6,85.83068848,0,1,20,1,
192.168.1.196,192.168.40.20,64659,1883,6,128.7460327,0,1,20,1,
192.168.1.113,192.168.40.20,51735,1883,6,57.45887756,0,1,20,1,
192.168.1.88,192.168.40.20,36461,1883,6,96.32110596,0,1,20,1,
192.168.1.182,192.168.40.20,13501,1883,6,52.69050598,0,1,20,1,
192.168.1.223,192.168.40.20,23614,1883,6,43.86901855,0,1,20,1,
192.168.1.174,192.168.40.20,29958,1883,6,51.49841309,0,1,20,1,
192.168.1.243,192.168.40.20,48491,1883,6,36.71646118,0,1,20,1,
192.168.1.184,192.168.40.20,29353,1883,6,44.34585571,0,1,20,1,
192.168.1.152,192.168.40.20,37744,1883,6,34.33227539,0,1,20,1,
192.168.1.186,192.168.40.20,4084,1883,6,38.14697266,0,1,20,1,
192.168.1.16,192.168.40.20,1492,1883,6,41.72325134,0,1,20,1,
192.168.1.228,192.168.40.20,40710,1883,6,36.71646118,0,1,20,1,
192.168.40.74,192.168.40.20,56665,1883,6,10161.87668,0.238418579,6,20,1,
192.168.1.254,192.168.40.20,53066,1883,6,146.150589,0,1,20,1,
192.168.1.210,192.168.40.20,30156,1883,6,46.49162292,0,1,20,1,
192.168.1.231,192.168.40.20,31653,1883,6,48.87580872,0,1,20,1,
192.168.1.68,192.168.40.20,48398,1883,6,61.51199341,0,1,20,1,
192.168.1.125,192.168.40.20,1496,1883,6,48.16055298,0,1,20,1,
192.168.40.74,192.168.40.20,52701,1883,6,10055.78041,0,6,20,1,
192.168.1.5,192.168.40.20,29788,1883,6,42.67692566,0,1,20,1,
192.168.1.97,192.168.40.20,21901,1883,6,19.78874207,0,1,20,1,
192.168.1.44,192.168.40.20,36923,1883,6,32.66334534,0,1,20,1,
192.168.1.129,192.168.40.20,55764,1883,6,65.32669067,0,1,20,1,
192.168.1.162,192.168.40.20,42309,1883,6,53.40576172,0,1,20,1,
192.168.40.74,192.168.40.20,55853,1883,6,20153.99933,0.238418579,6,20,1,
192.168.1.19,192.168.40.20,46020,1883,6,55.55152893,0,1,20,1,
192.168.1.219,192.168.40.20,3832,1883,6,29.32548523,0,1,20,1,
192.168.1.151,192.168.40.20,33269,1883,6,24.79553223,0,1,20,1,
192.168.1.54,192.168.40.20,51305,1883,6,42.91534424,0,1,20,1,
192.168.1.249,192.168.40.20,3231,1883,6,68.66455078,0,1,20,1,
192.168.40.74,192.168.40.20,46737,1883,6,17876.38664,0.238418579,6,20,1,
192.168.1.197,192.168.40.20,63794,1883,6,69.85664368,0,1,20,1,
192.168.1.184,192.168.40.20,53094,1883,6,40.53115845,0,1,20,1,
192.168.1.103,192.168.40.20,9604,1883,6,61.03515625,0,1,20,1,
192.168.1.253,192.168.40.20,63609,1883,6,42.2000885,0,1,20,1,
192.168.1.5,192.168.40.20,48986,1883,6,55.78994751,0,1,20,1,
192.168.1.136,192.168.40.20,48892,1883,6,11.92092896,0,1,20,1,
192.168.1.234,192.168.40.20,6488,1883,6,66.28036499,0,1,20,1,
192.168.1.148,192.168.40.20,63639,1883,6,96.32110596,0,1,20,1,
192.168.40.74,192.168.40.20,50369,1883,6,19131.42204,0,6,20,1,
192.168.1.38,192.168.40.20,50226,1883,6,45.29953003,0,1,20,1,
192.168.1.112,192.168.40.20,5114,1883,6,78.6781311,0,1,20,1,
192.168.1.153,192.168.40.20,22477,1883,6,43.63059998,0,1,20,1,
192.168.1.199,192.168.40.20,21122,1883,6,78.43971252,0,1,20,1,
192.168.40.74,192.168.40.20,46035,1883,6,18760.20432,0,6,20,1,
192.168.1.48,192.168.40.20,8036,1883,6,39.10064697,0,1,20,1,
192.168.1.56,192.168.40.20,5710,1883,6,64.37301636,0,1,20,1,
192.168.1.195,192.168.40.20,15749,1883,6,77.48603821,0,1,20,1,
192.168.1.83,192.168.40.20,54115,1883,6,55.55152893,0,1,20,1,
192.168.1.31,192.168.40.20,18645,1883,6,65.56510925,0,1,20,1,
192.168.1.121,192.168.40.20,56263,1883,6,105.6194305,0,1,20,1,
192.168.40.74,192.168.40.20,51311,1883,6,15494.34662,0,6,20,1,
192.168.1.105,192.168.40.20,32326,1883,6,62.94250488,0,1,20,1,
192.168.1.78,192.168.40.20,35805,1883,6,67.47245789,0,1,20,1,
192.168.1.88,192.168.40.20,56087,1883,6,44.82269287,0,1,20,1,
192.168.40.74,192.168.40.20,36953,1883,6,13471.60339,0,6,20,1,
192.168.1.72,192.168.40.20,690,1883,6,39.10064697,0,1,20,1,
192.168.1.138,192.168.40.20,55814,1883,6,41.72325134,0,1,20,1,
192.168.1.6,192.168.40.20,38300,1883,6,41.00799561,0,1,20,1,
192.168.1.223,192.168.40.20,24060,1883,6,39.33906555,0,1,20,1,
192.168.1.216,192.168.40.20,58979,1883,6,71.52557373,0,1,20,1,
192.168.40.74,192.168.40.20,48251,1883,6,14567.6136,0,6,20,1,
192.168.1.243,192.168.40.20,40378,1883,6,44.34585571,0,1,20,1,
192.168.1.228,192.168.40.20,61852,1883,6,86.06910706,0,1,20,1,
192.168.40.74,192.168.40.20,57853,1883,6,16360.75974,0,6,20,1,
192.168.1.238,192.168.40.20,63663,1883,6,67.47245789,0,1,20,1,
192.168.1.146,192.168.40.20,31506,1883,6,49.35264587,0,1,20,1,
192.168.1.27,192.168.40.20,42124,1883,6,70.33348083,0,1,20,1,
192.168.1.215,192.168.40.20,19952,1883,6,21.93450928,0,1,20,1,
192.168.40.74,192.168.40.20,44685,1883,6,14541.8644,0.238418579,6,20,1,
192.168.1.88,192.168.40.20,726,1883,6,20.02716064,0,1,20,1,
192.168.1.175,192.168.40.20,26222,1883,6,66.99562073,0,1,20,1,
192.168.1.134,192.168.40.20,2977,1883,6,70.57189941,0,1,20,1,
192.168.1.43,192.168.40.20,58137,1883,6,51.49841309,0,1,20,1,
192.168.1.208,192.168.40.20,36055,1883,6,46.7300415,0,1,20,1,
192.168.1.97,192.168.40.20,34915,1883,6,73.19450378,0,1,20,1,
192.168.40.74,192.168.40.20,50933,1883,6,11682.03354,0,6,20,1,
192.168.1.91,192.168.40.20,51577,1883,6,59.84306335,0,1,20,1,
192.168.1.157,192.168.40.20,15519,1883,6,85.83068848,0,1,20,1,
192.168.40.74,192.168.40.20,53793,1883,6,11481.04668,0.238418579,6,20,1,
192.168.1.45,192.168.40.20,4233,1883,6,0,0,1,20,1,
192.168.1.218,192.168.40.20,10791,1883,6,0,0,1,20,1,
192.168.1.124,192.168.40.20,55676,1883,6,58.41255188,0,1,20,1,
192.168.1.196,192.168.40.20,36826,1883,6,86.30752563,0,1,20,1,
192.168.40.74,192.168.40.20,40697,1883,6,15505.55229,0.238418579,5,20,1,
192.168.1.216,192.168.40.20,62952,1883,6,54.59785461,0,1,20,1,
192.168.1.232,192.168.40.20,49645,1883,6,86.78436279,0,1,20,1,
192.168.1.14,192.168.40.20,44969,1883,6,48.39897156,0,1,20,1,
192.168.1.65,192.168.40.20,27240,1883,6,70.81031799,0,1,20,1,
192.168.40.74,192.168.40.20,45795,1883,6,15632.62939,0,6,20,1,
192.168.1.111,192.168.40.20,51635,1883,6,51.73683167,0,1,20,1,
192.168.1.20,192.168.40.20,46595,1883,6,16.21246338,0,1,20,1,
192.168.1.236,192.168.40.20,15800,1883,6,85.11543274,0,1,20,1,
192.168.1.87,192.168.40.20,57708,1883,6,70.33348083,0,1,20,1,
192.168.1.200,192.168.40.20,47962,1883,6,111.3414764,0,1,20,1,
192.168.1.16,192.168.40.20,46069,1883,6,40.05432129,0,1,20,1,
192.168.1.45,192.168.40.20,46754,1883,6,73.19450378,0,1,20,1,
192.168.40.74,192.168.40.20,35985,1883,6,5895.137787,0.238418579,5,20,1,
192.168.1.46,192.168.40.20,27984,1883,6,40.76957703,0,1,20,1,
192.168.1.36,192.168.40.20,63415,1883,6,21.45767212,0,1,20,1,
192.168.40.74,192.168.40.20,42385,1883,6,247603.4164,0.238418579,7,20,1,
192.168.40.20,192.168.1.171,1883,34888,6,2016256.332,0,2,20,1,
192.168.40.20,192.168.1.174,1883,41837,6,2016184.092,0,2,20,1,
192.168.40.20,192.168.1.91,1883,5720,6,2016160.488,0,2,20,1,
192.168.40.20,192.168.1.191,1883,3461,6,2016138.077,0,2,20,1,
192.168.40.20,192.168.1.122,1883,60285,6,2016116.619,0,2,20,1,
192.168.40.20,192.168.1.62,1883,61148,6,2016095.877,0,2,20,1,
192.168.40.20,192.168.1.28,1883,37063,6,2016075.373,0,2,20,1,
192.168.40.20,192.168.1.23,1883,57910,6,2016014.099,0,2,20,1,
192.168.40.20,192.168.1.28,1883,57143,6,2015992.403,0,2,20,1,
192.168.40.20,192.168.1.144,1883,36698,6,2015971.184,0,2,20,1,
192.168.40.20,192.168.1.23,1883,59746,6,2015889.406,0,2,20,1,
192.168.40.20,192.168.1.238,1883,36015,6,2015870.81,0,2,20,1,
192.168.40.20,192.168.1.74,1883,44035,6,2015847.921,0,2,20,1,
192.168.40.20,192.168.1.168,1883,62408,6,2015824.795,0,2,20,1,
192.168.40.20,192.168.1.182,1883,12789,6,2015804.768,0,2,20,1,
192.168.40.20,192.168.1.97,1883,2675,6,2015784.74,0,2,20,1,
192.168.40.20,192.168.1.71,1883,13928,6,2015725.851,0,2,20,1,
192.168.40.20,192.168.1.58,1883,13069,6,2015703.678,0,2,20,1,
192.168.40.20,192.168.1.170,1883,37529,6,2015684.605,0,2,20,1,
192.168.1.85,192.168.40.20,14447,1883,6,76.05552673,0,1,20,1,
192.168.1.218,192.168.40.20,39844,1883,6,128.2691956,0,1,20,1,
192.168.40.74,192.168.40.20,34469,1883,6,57250.97656,0,6,20,1,
192.168.1.193,192.168.40.20,50027,1883,6,173.330307,0,1,20,1,
192.168.1.121,192.168.40.20,8739,1883,6,20.26557922,0,1,20,1,
192.168.1.204,192.168.40.20,7014,1883,6,103.7120819,0,1,20,1,
